	item	RT	ACC	literate	number	list	pp	subject
6	D12.jpg	12.325309826600462	0.0	y	16	a	y_16	24
7	E1.jpg	13.3017393404416	0.0	y	16	a	y_16	24
8	E5.jpg	8.861621050379654	1.0	y	16	a	y_16	24
9	E7.jpg	2.8466236761660184	0.0	y	16	a	y_16	24
1	A10.jpg	7.496908622629235	1.0	y	16	b	y_16	24
2	B4.jpg	4.1441966065758615	1.0	y	16	b	y_16	24
3	B9.jpg	5.126058418887624	0.0	y	16	b	y_16	24
4	C6.jpg	6.0315467179289035	0.0	y	16	b	y_16	24
5	C10.jpg	5.1873223136744855	0.0	y	16	b	y_16	24
6	D8.jpg	14.349951293281267	0.0	y	16	b	y_16	24
7	E2.jpg	17.836437812622535	0.0	y	16	b	y_16	24
8	E4.jpg	1.9679593262426351	1.0	y	16	b	y_16	24
9	E9.jpg	1.9251687310961645	0.0	y	16	b	y_16	24
1	A11.jpg	26.686987201721426	0.0	low	5	a	low_5	25
2	B12.jpg	17.972590516696073	0.0	low	5	a	low_5	25
3	C4.jpg	7.854657853533354	0.0	low	5	a	low_5	25
4	C12.jpg	6.567661818146008	0.0	low	5	a	low_5	25
5	D7.jpg	5.420514443447247	0.0	low	5	a	low_5	25
6	D12.jpg	2.0982514206807537	0.0	low	5	a	low_5	25
7	E1.jpg	2.018577034416012	0.0	low	5	a	low_5	25
8	E5.jpg	6.139773290888115	0.0	low	5	a	low_5	25
9	E7.jpg	1.6529812402131938	0.0	low	5	a	low_5	25
1	A10.jpg	9.105251897211927	0.0	low	5	b	low_5	25
2	B4.jpg	5.36640622214145	0.0	low	5	b	low_5	25
3	B9.jpg	4.505535628033614	0.0	low	5	b	low_5	25
4	C6.jpg	1.6633697107408807	0.0	low	5	b	low_5	25
5	C10.jpg	1.5432926552530262	0.0	low	5	b	low_5	25
6	D8.jpg	3.0795337770141487	1.0	low	5	b	low_5	25
7	E2.jpg	3.0899947808447905	0.0	low	5	b	low_5	25
8	E4.jpg	2.321636561970081	0.0	low	5	b	low_5	25
9	E9.jpg	1.7166731771048944	0.0	low	5	b	low_5	25
1	A11.jpg	25.637857187431113	0.0	n	4	a	n_4	26
2	B12.jpg	132.9214526007145	0.0	n	4	a	n_4	26
3	C4.jpg	18.42417119224956	1.0	n	4	a	n_4	26
4	C12.jpg	11.145609772503118	0.0	n	4	a	n_4	26
5	D7.jpg	6.498092650118451	0.0	n	4	a	n_4	26
6	D12.jpg	6.685813239366325	0.0	n	4	a	n_4	26
7	E1.jpg	10.081631090087283	0.0	n	4	a	n_4	26
8	E5.jpg	6.754216876257488	0.0	n	4	a	n_4	26
9	E7.jpg	9.390705245354184	0.0	n	4	a	n_4	26
1	A10.jpg	11.1065753526791	0.0	n	4	b	n_4	26
2	B4.jpg	11.94496483133662	1.0	n	4	b	n_4	26
3	B9.jpg	6.617382047813408	0.0	n	4	b	n_4	26
4	C6.jpg	4.141874495000593	0.0	n	4	b	n_4	26
5	C10.jpg	6.958370984617432	0.0	n	4	b	n_4	26
6	D8.jpg	8.033725690102983	0.0	n	4	b	n_4	26
7	E2.jpg	5.128369469111021	0.0	n	4	b	n_4	26
8	E4.jpg	7.3422418634727356	0.0	n	4	b	n_4	26
9	E9.jpg	4.405152397539496	1.0	n	4	b	n_4	26
1	A11.jpg	23.991432121116304	1.0	y	17	a	y_17	27
2	B12.jpg	39.03956322619706	1.0	y	17	a	y_17	27
3	C4.jpg	21.54557824672884	1.0	y	17	a	y_17	27
4	C12.jpg	18.049606089904046	0.0	y	17	a	y_17	27
5	D7.jpg	17.988640590772775	0.0	y	17	a	y_17	27
6	D12.jpg	13.771789861666546	0.0	y	17	a	y_17	27
7	E1.jpg	15.892462665460696	1.0	y	17	a	y_17	27
8	E5.jpg	15.159225017037894	0.0	y	17	a	y_17	27
9	E7.jpg	23.95774452128171	0.0	y	17	a	y_17	27
1	A10.jpg	11.976544094346535	1.0	y	17	b	y_17	27
2	B4.jpg	8.946979968570306	1.0	y	17	b	y_17	27
3	B9.jpg	13.368198354663036	0.0	y	17	b	y_17	27
4	C6.jpg	4.315582728415393	1.0	y	17	b	y_17	27
5	C10.jpg	11.213890629063826	0.0	y	17	b	y_17	27
6	D8.jpg	23.00226880220725	1.0	y	17	b	y_17	27
7	E2.jpg	4.329783914723522	0.0	y	17	b	y_17	27
8	E4.jpg	6.647960023048654	0.0	y	17	b	y_17	27
9	E9.jpg	4.538202917390663	1.0	y	17	b	y_17	27
1	A11.jpg	33.14562030810976	0.0	low	6	a	low_6	28
2	B12.jpg	57.66593741363886	0.0	low	6	a	low_6	28
3	C4.jpg	24.694388006914775	0.0	low	6	a	low_6	28
4	C12.jpg	19.194491742110586	0.0	low	6	a	low_6	28
5	D7.jpg	20.072773482042066	0.0	low	6	a	low_6	28
6	D12.jpg	10.963249780575097	1.0	low	6	a	low_6	28
7	E1.jpg	4.366271149216119	1.0	low	6	a	low_6	28
8	E5.jpg	19.844483921449864	0.0	low	6	a	low_6	28
9	E7.jpg	4.032696847665648	0.0	low	6	a	low_6	28
1	A10.jpg	13.166802954184275	0.0	low	6	b	low_6	28
2	B4.jpg	12.51062718461799	0.0	low	6	b	low_6	28
3	B9.jpg	15.738520039127252	0.0	low	6	b	low_6	28
4	C6.jpg	2.0027850468959514	0.0	low	6	b	low_6	28
5	C10.jpg	4.121792414525772	0.0	low	6	b	low_6	28
6	D8.jpg	2.2152553952428207	0.0	low	6	b	low_6	28
7	E2.jpg	3.0033154741304315	0.0	low	6	b	low_6	28
8	E4.jpg	0.8101654009087724	0.0	low	6	b	low_6	28
9	E9.jpg	1.3187089668545011	0.0	low	6	b	low_6	28
1	A11.jpg	43.42864934606041	0.0	low	7	a	low_7	29
2	B12.jpg	96.21762314147236	1.0	low	7	a	low_7	29
3	C4.jpg	49.59063575345317	1.0	low	7	a	low_7	29
4	C12.jpg	45.097293472923404	0.0	low	7	a	low_7	29
5	D7.jpg	12.108056448383651	0.0	low	7	a	low_7	29
6	D12.jpg	48.83454371726839	0.0	low	7	a	low_7	29
7	E1.jpg	14.103936199355305	0.0	low	7	a	low_7	29
8	E5.jpg	19.878420236225796	0.0	low	7	a	low_7	29
9	E7.jpg	9.191191225263537	0.0	low	7	a	low_7	29
1	A10.jpg	17.03748421678756	0.0	low	7	b	low_7	29
2	B4.jpg	26.644793849774945	0.0	low	7	b	low_7	29
3	B9.jpg	13.993137240599024	1.0	low	7	b	low_7	29
4	C6.jpg	19.758369762364964	0.0	low	7	b	low_7	29
5	C10.jpg	28.7777476566298	0.0	low	7	b	low_7	29
6	D8.jpg	26.10766500851787	0.0	low	7	b	low_7	29
7	E2.jpg	15.463039323904011	0.0	low	7	b	low_7	29
8	E4.jpg	24.79217865866667	0.0	low	7	b	low_7	29
9	E9.jpg	10.236417928106677	0.0	low	7	b	low_7	29
1	A11.jpg	30.2818427821876	0.0	n	6	a	n_6	30
2	B12.jpg	11.568430658415311	0.0	n	6	a	n_6	30
3	C4.jpg	30.109594247860517	0.0	n	6	a	n_6	30
4	C12.jpg	11.27913836224252	1.0	n	6	a	n_6	30
5	D7.jpg	8.493039583241625	0.0	n	6	a	n_6	30
6	D12.jpg	3.8401596231778967	0.0	n	6	a	n_6	30
7	E1.jpg	4.864668783520756	1.0	n	6	a	n_6	30
8	E5.jpg	2.696531178225996	0.0	n	6	a	n_6	30
9	E7.jpg	1.410767919111095	0.0	n	6	a	n_6	30
1	A10.jpg	14.121469139463446	0.0	n	6	b	n_6	30
2	B4.jpg	4.982129919135332	0.0	n	6	b	n_6	30
3	B9.jpg	3.712274273730145	0.0	n	6	b	n_6	30
4	C6.jpg	3.2258283856317576	0.0	n	6	b	n_6	30
5	C10.jpg	4.126174522207293	1.0	n	6	b	n_6	30
6	D8.jpg	0.9392984554760916	0.0	n	6	b	n_6	30
7	E2.jpg	1.5829888986700098	0.0	n	6	b	n_6	30
8	E4.jpg	3.999780372250825	0.0	n	6	b	n_6	30
9	E9.jpg	1.5873121615404668	1.0	n	6	b	n_6	30
1	A11.jpg	31.54081412678897	0.0	low	8	a	low_8	31
2	B12.jpg	25.60146963597799	0.0	low	8	a	low_8	31
3	C4.jpg	28.4345588944434	0.0	low	8	a	low_8	31
4	C12.jpg	21.104471473227026	0.0	low	8	a	low_8	31
5	D7.jpg	38.62846023740713	0.0	low	8	a	low_8	31
6	D12.jpg	16.196145832236652	0.0	low	8	a	low_8	31
7	E1.jpg	20.45230652778082	0.0	low	8	a	low_8	31
8	E5.jpg	18.09642267554045	0.0	low	8	a	low_8	31
9	E7.jpg	24.043450054337878	0.0	low	8	a	low_8	31
1	A10.jpg	37.71401381461146	0.0	low	8	b	low_8	31
2	B4.jpg	7.861177183767722	1.0	low	8	b	low_8	31
3	B9.jpg	6.011944135354497	1.0	low	8	b	low_8	31
4	C6.jpg	6.450340421633882	1.0	low	8	b	low_8	31
5	C10.jpg	11.495852618219944	0.0	low	8	b	low_8	31
6	D8.jpg	13.540974997386003	0.0	low	8	b	low_8	31
7	E2.jpg	16.573193690630433	0.0	low	8	b	low_8	31
8	E4.jpg	7.529502533003324	0.0	low	8	b	low_8	31
9	E9.jpg	12.943129204617437	0.0	low	8	b	low_8	31
1	A11.jpg	21.83793725803844	0.0	n	7	a	n_7	32
2	B12.jpg	24.19666572386632	0.0	n	7	a	n_7	32
3	C4.jpg	11.339172760432119	0.0	n	7	a	n_7	32
4	C12.jpg	14.703508599894118	0.0	n	7	a	n_7	32
5	D7.jpg	7.164752157987095	0.0	n	7	a	n_7	32
6	D12.jpg	6.1390375805058275	0.0	n	7	a	n_7	32
7	E1.jpg	6.817411466457997	0.0	n	7	a	n_7	32
8	E5.jpg	4.222251037557726	0.0	n	7	a	n_7	32
9	E7.jpg	8.54875513711886	0.0	n	7	a	n_7	32
1	A10.jpg	12.760026857693449	0.0	n	7	b	n_7	32
2	B4.jpg	6.018802409569616	1.0	n	7	b	n_7	32
3	B9.jpg	9.114513931723195	0.0	n	7	b	n_7	32
4	C6.jpg	7.217856069037224	0.0	n	7	b	n_7	32
5	C10.jpg	3.4983750854007667	0.0	n	7	b	n_7	32
6	D8.jpg	6.408644140465184	0.0	n	7	b	n_7	32
7	E2.jpg	3.1864044489484518	0.0	n	7	b	n_7	32
8	E4.jpg	4.624626897726556	0.0	n	7	b	n_7	32
9	E9.jpg	2.7541119254165096	0.0	n	7	b	n_7	32
1	A11.jpg	41.315099245005506	0.0	n	8	a	n_8	33
2	B12.jpg	7.0968635628355505	0.0	n	8	a	n_8	33
3	C4.jpg	3.3023001565743466	0.0	n	8	a	n_8	33
4	C12.jpg	3.4797279555496066	1.0	n	8	a	n_8	33
5	D7.jpg	2.632673942148358	0.0	n	8	a	n_8	33
6	D12.jpg	2.8433394169455823	0.0	n	8	a	n_8	33
7	E1.jpg	2.3055617238123887	0.0	n	8	a	n_8	33
8	E5.jpg	2.1868056658640853	0.0	n	8	a	n_8	33
9	E7.jpg	1.6842548439276468	0.0	n	8	a	n_8	33
1	A10.jpg	10.624791720019855	0.0	n	8	b	n_8	33
2	B4.jpg	3.2877614845742755	1.0	n	8	b	n_8	33
3	B9.jpg	1.0862947720916054	0.0	n	8	b	n_8	33
4	C6.jpg	2.746641181409359	0.0	n	8	b	n_8	33
5	C10.jpg	0.9289554556385156	0.0	n	8	b	n_8	33
6	D8.jpg	0.8822448205551154	0.0	n	8	b	n_8	33
7	E2.jpg	0.6911155216403131	0.0	n	8	b	n_8	33
8	E4.jpg	0.5714586730373412	1.0	n	8	b	n_8	33
9	E9.jpg	0.5050615276891222	0.0	n	8	b	n_8	33
1	A11.jpg	30.268064585146927	0.0	n	9	a	n_9	34
2	B12.jpg	40.83265864660734	0.0	n	9	a	n_9	34
3	C4.jpg	11.876217880454533	0.0	n	9	a	n_9	34
4	C12.jpg	14.673517674766115	0.0	n	9	a	n_9	34
5	D7.jpg	8.445114943926455	0.0	n	9	a	n_9	34
6	D12.jpg	10.264354821193592	0.0	n	9	a	n_9	34
7	E1.jpg	6.1508546842305805	0.0	n	9	a	n_9	34
8	E5.jpg	4.601819749640526	0.0	n	9	a	n_9	34
9	E7.jpg	7.451014501914869	0.0	n	9	a	n_9	34
1	A10.jpg	40.05664369895294	0.0	n	9	b	n_9	34
2	B4.jpg	9.844241781788694	0.0	n	9	b	n_9	34
3	B9.jpg	4.448195810701692	0.0	n	9	b	n_9	34
4	C6.jpg	6.268587720621326	0.0	n	9	b	n_9	34
5	C10.jpg	6.798048635795567	0.0	n	9	b	n_9	34
6	D8.jpg	7.554728642214286	0.0	n	9	b	n_9	34
7	E2.jpg	5.291728867515303	0.0	n	9	b	n_9	34
8	E4.jpg	7.726458903676757	0.0	n	9	b	n_9	34
9	E9.jpg	9.893903182251961	0.0	n	9	b	n_9	34
1	A11.jpg	25.80720776136877	0.0	n	10	a	n_10	35
2	B12.jpg	126.89113230667499	0.0	n	10	a	n_10	35
3	C4.jpg	13.142046476797988	0.0	n	10	a	n_10	35
4	C12.jpg	7.760688010270313	0.0	n	10	a	n_10	35
5	D7.jpg	10.116053816092974	0.0	n	10	a	n_10	35
6	D12.jpg	13.161417077151782	0.0	n	10	a	n_10	35
7	E1.jpg	3.9861034795194423	0.0	n	10	a	n_10	35
8	E5.jpg	5.428267631408744	0.0	n	10	a	n_10	35
9	E7.jpg	5.565188109952941	1.0	n	10	a	n_10	35
1	A10.jpg	15.160959992090286	0.0	n	10	b	n_10	35
2	B4.jpg	10.439997050019883	0.0	n	10	b	n_10	35
3	B9.jpg	5.760731368516645	0.0	n	10	b	n_10	35
4	C6.jpg	1.5588565903726703	0.0	n	10	b	n_10	35
5	C10.jpg	4.12381372649179	0.0	n	10	b	n_10	35
6	D8.jpg	4.929940773447015	0.0	n	10	b	n_10	35
7	E2.jpg	4.671137023402481	0.0	n	10	b	n_10	35
8	E4.jpg	7.169028272817742	0.0	n	10	b	n_10	35
9	E9.jpg	3.4227473567680136	0.0	n	10	b	n_10	35
1	A11.jpg	18.790323168863324	0.0	n	11	a	n_11	36
2	B12.jpg	30.433315422730626	0.0	n	11	a	n_11	36
3	C4.jpg	20.252511536535167	0.0	n	11	a	n_11	36
4	C12.jpg	17.288551153816115	0.0	n	11	a	n_11	36
5	D7.jpg	14.380717007617022	0.0	n	11	a	n_11	36
6	D12.jpg	21.273357938125628	0.0	n	11	a	n_11	36
7	E1.jpg	14.458650821051377	0.0	n	11	a	n_11	36
8	E5.jpg	21.565926821007448	0.0	n	11	a	n_11	36
9	E7.jpg	18.371160769134804	1.0	n	11	a	n_11	36
1	A10.jpg	9.834772665015407	0.0	n	11	b	n_11	36
2	B4.jpg	12.479038111492626	1.0	n	11	b	n_11	36
3	B9.jpg	16.82808820120954	0.0	n	11	b	n_11	36
4	C6.jpg	7.073207359393563	0.0	n	11	b	n_11	36
5	C10.jpg	11.649319316056788	0.0	n	11	b	n_11	36
6	D8.jpg	11.165530032270908	1.0	n	11	b	n_11	36
7	E2.jpg	10.717033550366976	0.0	n	11	b	n_11	36
8	E4.jpg	11.011440903926998	0.0	n	11	b	n_11	36
9	E9.jpg	7.221362081067128	0.0	n	11	b	n_11	36
1	A11.jpg	67.23051634403237	0.0	n	12	a	n_12	37
2	B12.jpg	42.96928534264407	0.0	n	12	a	n_12	37
3	C4.jpg	21.43880652172811	0.0	n	12	a	n_12	37
4	C12.jpg	17.132414057472488	0.0	n	12	a	n_12	37
5	D7.jpg	13.367731820739207	0.0	n	12	a	n_12	37
6	D12.jpg	9.1792802693235	0.0	n	12	a	n_12	37
7	E1.jpg	12.024655443769007	0.0	n	12	a	n_12	37
8	E5.jpg	15.162086090836963	0.0	n	12	a	n_12	37
9	E7.jpg	13.721756357454069	0.0	n	12	a	n_12	37
1	A10.jpg	18.628430771874267	0.0	n	12	b	n_12	37
2	B4.jpg	10.075383376044558	1.0	n	12	b	n_12	37
3	B9.jpg	9.8253862125639	0.0	n	12	b	n_12	37
4	C6.jpg	7.6584067181775035	0.0	n	12	b	n_12	37
5	C10.jpg	10.951372308749342	0.0	n	12	b	n_12	37
6	D8.jpg	6.182347763930012	0.0	n	12	b	n_12	37
7	E2.jpg	3.5023992913556867	0.0	n	12	b	n_12	37
8	E4.jpg	5.125818336244265	0.0	n	12	b	n_12	37
9	E9.jpg	3.2508404205837	0.0	n	12	b	n_12	37
1	A11.jpg	22.67423369365224	0.0	n	13	a	n_13	38
2	B12.jpg	5.7383824213511625	1.0	n	13	a	n_13	38
3	C4.jpg	7.491436949006128	0.0	n	13	a	n_13	38
4	C12.jpg	2.7165886218235755	0.0	n	13	a	n_13	38
5	D7.jpg	3.7218613087216004	0.0	n	13	a	n_13	38
6	D12.jpg	1.5894217225622924	0.0	n	13	a	n_13	38
7	E1.jpg	3.8007303635777134	0.0	n	13	a	n_13	38
8	E5.jpg	1.4735855081344198	0.0	n	13	a	n_13	38
9	E7.jpg	2.7380627049387845	0.0	n	13	a	n_13	38
1	A10.jpg	15.358691018603167	0.0	n	13	b	n_13	38
2	B4.jpg	3.757833254720936	0.0	n	13	b	n_13	38
3	B9.jpg	2.092054824272964	0.0	n	13	b	n_13	38
4	C6.jpg	1.7297168503928333	0.0	n	13	b	n_13	38
5	C10.jpg	1.5559329478910513	0.0	n	13	b	n_13	38
6	D8.jpg	1.1034057699698678	0.0	n	13	b	n_13	38
7	E2.jpg	1.1867528806888004	0.0	n	13	b	n_13	38
8	E4.jpg	1.4938204368891093	0.0	n	13	b	n_13	38
9	E9.jpg	1.4880866127559784	0.0	n	13	b	n_13	38
1	A11.jpg	46.044331623870676	0.0	low	9	a	low_9	39
2	B12.jpg	20.728461256682753	0.0	low	9	a	low_9	39
3	C4.jpg	10.077706262014543	1.0	low	9	a	low_9	39
4	C12.jpg	6.640473500627196	0.0	low	9	a	low_9	39
5	D7.jpg	11.951993085428512	0.0	low	9	a	low_9	39
6	D12.jpg	15.522331341841893	0.0	low	9	a	low_9	39
7	E1.jpg	5.0670856038814245	0.0	low	9	a	low_9	39
8	E5.jpg	8.658700430175486	0.0	low	9	a	low_9	39
9	E7.jpg	14.95273300613644	0.0	low	9	a	low_9	39
1	A10.jpg	11.161687667556178	0.0	low	9	b	low_9	39
2	B4.jpg	7.5716811355068785	0.0	low	9	b	low_9	39
3	B9.jpg	3.9861242580527687	0.0	low	9	b	low_9	39
4	C6.jpg	11.356649885406116	0.0	low	9	b	low_9	39
5	C10.jpg	11.604030987522492	0.0	low	9	b	low_9	39
6	D8.jpg	9.871913485196274	1.0	low	9	b	low_9	39
7	E2.jpg	5.107908885207507	0.0	low	9	b	low_9	39
8	E4.jpg	8.176441913387862	0.0	low	9	b	low_9	39
9	E9.jpg	6.205439835450307	1.0	low	9	b	low_9	39
1	A11.jpg	62.235642458645096	0.0	low	10	a	low_10	40
2	B12.jpg	25.09518719264452	0.0	low	10	a	low_10	40
3	C4.jpg	10.107022277043145	0.0	low	10	a	low_10	40
4	C12.jpg	6.402822396339617	0.0	low	10	a	low_10	40
5	D7.jpg	13.55875440467571	0.0	low	10	a	low_10	40
6	D12.jpg	7.458246752616105	0.0	low	10	a	low_10	40
7	E1.jpg	8.738504890123295	0.0	low	10	a	low_10	40
8	E5.jpg	6.608921109702351	0.0	low	10	a	low_10	40
9	E7.jpg	9.980258785848493	0.0	low	10	a	low_10	40
1	A10.jpg	7.802633242456068	1.0	low	10	b	low_10	40
2	B4.jpg	9.090311252954052	1.0	low	10	b	low_10	40
3	B9.jpg	3.9159995494028412	0.0	low	10	b	low_10	40
4	C6.jpg	8.145823135448152	0.0	low	10	b	low_10	40
5	C10.jpg	12.293122465387569	0.0	low	10	b	low_10	40
6	D8.jpg	17.435060409297876	0.0	low	10	b	low_10	40
7	E2.jpg	7.83111330106658	0.0	low	10	b	low_10	40
8	E4.jpg	6.644207142138839	0.0	low	10	b	low_10	40
9	E9.jpg	4.733253722295559	1.0	low	10	b	low_10	40
1	A11.jpg	28.16997798040575	0.0	low	11	a	low_11	41
2	B12.jpg	46.97868062348607	0.0	low	11	a	low_11	41
3	C4.jpg	13.11868942484034	0.0	low	11	a	low_11	41
4	C12.jpg	70.08445491169823	0.0	low	11	a	low_11	41
5	D7.jpg	3.330310130229009	0.0	low	11	a	low_11	41
6	D12.jpg	13.256772626004931	0.0	low	11	a	low_11	41
7	E1.jpg	7.763690117764781	0.0	low	11	a	low_11	41
8	E5.jpg	13.601913362579579	1.0	low	11	a	low_11	41
9	E7.jpg	25.47230166763802	0.0	low	11	a	low_11	41
1	A10.jpg	12.3577503381548	1.0	low	11	b	low_11	41
2	B4.jpg	5.825485594063139	1.0	low	11	b	low_11	41
3	B9.jpg	12.999497528569918	0.0	low	11	b	low_11	41
4	C6.jpg	10.730211337862784	0.0	low	11	b	low_11	41
5	C10.jpg	6.776984134058694	0.0	low	11	b	low_11	41
6	D8.jpg	11.623526928011415	0.0	low	11	b	low_11	41
7	E2.jpg	3.931032554474768	0.0	low	11	b	low_11	41
8	E4.jpg	15.103402947238465	0.0	low	11	b	low_11	41
9	E9.jpg	11.031085151887963	1.0	low	11	b	low_11	41
1	A11.jpg	34.52326321155488	0.0	low	12	a	low_12	42
2	B12.jpg	27.152781706148748	0.0	low	12	a	low_12	42
3	C4.jpg	36.39465402815949	0.0	low	12	a	low_12	42
4	C12.jpg	25.410190120601328	0.0	low	12	a	low_12	42
5	D7.jpg	13.26800610421742	1.0	low	12	a	low_12	42
6	D12.jpg	14.541799949915006	0.0	low	12	a	low_12	42
7	E1.jpg	12.152342448865964	0.0	low	12	a	low_12	42
8	E5.jpg	6.1284649254685055	0.0	low	12	a	low_12	42
9	E7.jpg	6.285165908771888	0.0	low	12	a	low_12	42
1	A10.jpg	7.558088128625967	1.0	low	12	b	low_12	42
2	B4.jpg	4.532942675303276	1.0	low	12	b	low_12	42
3	B9.jpg	11.190910778092077	0.0	low	12	b	low_12	42
4	C6.jpg	21.818041722957787	1.0	low	12	b	low_12	42
5	C10.jpg	9.165461815817252	0.0	low	12	b	low_12	42
6	D8.jpg	8.11549143731827	0.0	low	12	b	low_12	42
7	E2.jpg	17.32563511983608	1.0	low	12	b	low_12	42
8	E4.jpg	11.941244881070814	0.0	low	12	b	low_12	42
9	E9.jpg	4.190525009704288	0.0	low	12	b	low_12	42
1	A11.jpg	29.02358242848368	0.0	low	13	a	low_13	43
2	B12.jpg	52.4937045447541	0.0	low	13	a	low_13	43
3	C4.jpg	17.346122800278867	0.0	low	13	a	low_13	43
4	C12.jpg	11.540521320101108	0.0	low	13	a	low_13	43
5	D7.jpg	12.082300839772868	0.0	low	13	a	low_13	43
6	D12.jpg	22.6301306582518	0.0	low	13	a	low_13	43
7	E1.jpg	4.098855990650918	0.0	low	13	a	low_13	43
8	E5.jpg	9.165499640977034	0.0	low	13	a	low_13	43
9	E7.jpg	13.412702021061705	0.0	low	13	a	low_13	43
1	A10.jpg	11.096017443792334	0.0	low	13	b	low_13	43
2	B4.jpg	10.908177770429575	1.0	low	13	b	low_13	43
3	B9.jpg	11.26479042974097	1.0	low	13	b	low_13	43
4	C6.jpg	9.502920805961367	0.0	low	13	b	low_13	43
5	C10.jpg	11.562988995920026	0.0	low	13	b	low_13	43
6	D8.jpg	11.300936213940986	0.0	low	13	b	low_13	43
7	E2.jpg	7.473470021216599	0.0	low	13	b	low_13	43
8	E4.jpg	16.53427165440553	0.0	low	13	b	low_13	43
9	E9.jpg	8.703314109827259	0.0	low	13	b	low_13	43
1	A11.jpg	36.71207450162547	1.0	low	14	a	low_14	44
2	B12.jpg	28.17237293602739	0.0	low	14	a	low_14	44
3	C4.jpg	40.557519373436655	0.0	low	14	a	low_14	44
4	C12.jpg	14.077967041248483	0.0	low	14	a	low_14	44
5	D7.jpg	19.75511465216914	0.0	low	14	a	low_14	44
6	D12.jpg	20.787315241195763	0.0	low	14	a	low_14	44
7	E1.jpg	17.669233312746655	0.0	low	14	a	low_14	44
8	E5.jpg	20.908843137160147	1.0	low	14	a	low_14	44
9	E7.jpg	22.68559476978044	0.0	low	14	a	low_14	44
1	A10.jpg	12.742858856348903	1.0	low	14	b	low_14	44
2	B4.jpg	6.7105537212701165	1.0	low	14	b	low_14	44
3	B9.jpg	18.58538008567848	1.0	low	14	b	low_14	44
4	C6.jpg	10.767161355892313	0.0	low	14	b	low_14	44
5	C10.jpg	11.10719293041984	0.0	low	14	b	low_14	44
6	D8.jpg	13.296529476316211	1.0	low	14	b	low_14	44
7	E2.jpg	13.614512774878676	0.0	low	14	b	low_14	44
8	E4.jpg	8.091777655674377	0.0	low	14	b	low_14	44
9	E9.jpg	6.796830957948259	1.0	low	14	b	low_14	44
1	A11.jpg	37.2425950599154	0.0	y	18	a	y_18	45
2	B12.jpg	27.0661849443959	0.0	y	18	a	y_18	45
3	C4.jpg	19.959775298929344	0.0	y	18	a	y_18	45
4	C12.jpg	24.92556928971953	0.0	y	18	a	y_18	45
5	D7.jpg	17.944150121647	0.0	y	18	a	y_18	45
6	D12.jpg	29.22312234481433	0.0	y	18	a	y_18	45
7	E1.jpg	10.56559778459632	1.0	y	18	a	y_18	45
8	E5.jpg	22.118833606449694	0.0	y	18	a	y_18	45
9	E7.jpg	10.55410784938249	0.0	y	18	a	y_18	45
1	A10.jpg	24.793984306746093	1.0	y	18	b	y_18	45
2	B4.jpg	8.06277585164571	0.0	y	18	b	y_18	45
3	B9.jpg	15.983508063012776	0.0	y	18	b	y_18	45
4	C6.jpg	9.653698093696221	0.0	y	18	b	y_18	45
5	C10.jpg	18.0658956192774	0.0	y	18	b	y_18	45
6	D8.jpg	27.267712451353873	0.0	y	18	b	y_18	45
7	E2.jpg	11.355545317066571	0.0	y	18	b	y_18	45
8	E4.jpg	11.169038808466214	0.0	y	18	b	y_18	45
9	E9.jpg	22.766819757744997	0.0	y	18	b	y_18	45
1	A11.jpg	33.070150400435516	1.0	n	14	a	n_14	46
2	B12.jpg	30.112216003486534	0.0	n	14	a	n_14	46
3	C4.jpg	9.215777376883123	1.0	n	14	a	n_14	46
4	C12.jpg	12.951446463508544	0.0	n	14	a	n_14	46
5	D7.jpg	14.65398458229356	0.0	n	14	a	n_14	46
6	D12.jpg	10.595601285673183	0.0	n	14	a	n_14	46
7	E1.jpg	15.25298077811567	1.0	n	14	a	n_14	46
8	E5.jpg	13.651308122336562	0.0	n	14	a	n_14	46
9	E7.jpg	10.788471731233585	0.0	n	14	a	n_14	46
1	A10.jpg	12.883790175263131	0.0	n	14	b	n_14	46
2	B4.jpg	7.832873006533191	0.0	n	14	b	n_14	46
3	B9.jpg	12.496210408247864	1.0	n	14	b	n_14	46
4	C6.jpg	13.15250959149125	0.0	n	14	b	n_14	46
5	C10.jpg	13.830468042138817	1.0	n	14	b	n_14	46
6	D8.jpg	14.139157682999214	0.0	n	14	b	n_14	46
7	E2.jpg	10.658494650320788	0.0	n	14	b	n_14	46
8	E4.jpg	9.464126116577972	0.0	n	14	b	n_14	46
9	E9.jpg	6.30876541649195	0.0	n	14	b	n_14	46
1	A11.jpg	23.567076288940374	1.0	y	19	a	y_19	47
2	B12.jpg	19.713975837606995	0.0	y	19	a	y_19	47
3	C4.jpg	19.38904782474492	0.0	y	19	a	y_19	47
4	C12.jpg	18.434044141304184	0.0	y	19	a	y_19	47
5	D7.jpg	15.584632397574751	0.0	y	19	a	y_19	47
6	D12.jpg	13.102006968143542	0.0	y	19	a	y_19	47
7	E1.jpg	16.76408115399863	0.0	y	19	a	y_19	47
8	E5.jpg	14.409766666854921	0.0	y	19	a	y_19	47
9	E7.jpg	3.550824985150029	0.0	y	19	a	y_19	47
1	A10.jpg	18.912760018834888	0.0	y	19	b	y_19	47
2	B4.jpg	15.711027059707707	1.0	y	19	b	y_19	47
3	B9.jpg	15.726988631990025	0.0	y	19	b	y_19	47
