	trialNo	RT	ACC	literate	number	visual_noise	learn_trial	category	item	trial	pp	subject
54	37.0	3.8789700308261668	0.0	n	2	no_noise	no_learn	faces	faces_37.0	21	n_2	17
55	35.0	9.715910352606443	1.0	n	2	no_noise	no_learn	faces	faces_35.0	22	n_2	17
56	20.0	6.4293241516134	1.0	n	2	no_noise	no_learn	faces	faces_20.0	23	n_2	17
57	44.0	2.7897469083836772	1.0	n	2	no_noise	no_learn	faces	faces_44.0	24	n_2	17
58	24.0	4.24776217865292	0.0	n	2	no_noise	no_learn	faces	faces_24.0	25	n_2	17
59	27.0	6.129889269897831	0.0	n	2	no_noise	no_learn	faces	faces_27.0	26	n_2	17
60	34.0	3.1699796012835577	1.0	n	2	no_noise	no_learn	faces	faces_34.0	27	n_2	17
61	36.0	3.6528890891495394	0.0	n	2	no_noise	no_learn	faces	faces_36.0	28	n_2	17
62	39.0	3.9181960303103547	0.0	n	2	no_noise	no_learn	faces	faces_39.0	29	n_2	17
63	43.0	2.934918603670667	1.0	n	2	no_noise	no_learn	faces	faces_43.0	30	n_2	17
64	32.0	2.262309942219872	1.0	n	2	no_noise	no_learn	faces	faces_32.0	31	n_2	17
65	38.0	3.418747128016548	1.0	n	2	no_noise	no_learn	faces	faces_38.0	32	n_2	17
66	30.0	3.6157361895311615	0.0	n	2	no_noise	no_learn	faces	faces_30.0	33	n_2	17
67	33.0	3.5600599237659485	0.0	n	2	no_noise	no_learn	faces	faces_33.0	34	n_2	17
68	42.0	4.584055771090789	0.0	n	2	no_noise	no_learn	faces	faces_42.0	35	n_2	17
69	46.0	2.5969911686697738	1.0	n	2	no_noise	no_learn	faces	faces_46.0	36	n_2	17
70	26.0	3.5673461647238582	1.0	n	2	no_noise	no_learn	faces	faces_26.0	37	n_2	17
71	28.0	4.118612433259841	0.0	n	2	no_noise	no_learn	faces	faces_28.0	38	n_2	17
72	29.0	3.3854178738838527	0.0	n	2	no_noise	no_learn	faces	faces_29.0	39	n_2	17
73	41.0	5.0727149098675	1.0	n	2	no_noise	no_learn	faces	faces_41.0	40	n_2	17
74	25.0	4.691302624763921	0.0	n	2	no_noise	no_learn	faces	faces_25.0	41	n_2	17
75	31.0	3.3924212720448845	0.0	n	2	no_noise	no_learn	faces	faces_31.0	42	n_2	17
76	45.0	3.9512853948690463	1.0	n	2	no_noise	no_learn	faces	faces_45.0	43	n_2	17
77	22.0	3.361193077886128	1.0	n	2	no_noise	no_learn	faces	faces_22.0	44	n_2	17
78	21.0	3.9710823639907176	0.0	n	2	no_noise	no_learn	faces	faces_21.0	45	n_2	17
79	48.0	2.449109774606768	0.0	n	2	no_noise	no_learn	faces	faces_48.0	46	n_2	17
80	47.0	2.8177831932989648	0.0	n	2	no_noise	no_learn	faces	faces_47.0	47	n_2	17
83	49.0	22.68824119601049	0.0	n	2	noise	no_learn	faces	faces_49.0	48	n_2	17
84	70.0	13.881676082601187	0.0	n	2	noise	no_learn	faces	faces_70.0	49	n_2	17
85	59.0	5.913671761358273	0.0	n	2	noise	no_learn	faces	faces_59.0	50	n_2	17
86	64.0	4.2591058764082845	0.0	n	2	noise	no_learn	faces	faces_64.0	51	n_2	17
87	51.0	4.173533370994846	0.0	n	2	noise	no_learn	faces	faces_51.0	52	n_2	17
88	56.0	5.344799137033989	0.0	n	2	noise	no_learn	faces	faces_56.0	53	n_2	17
89	65.0	2.870659396488918	0.0	n	2	noise	no_learn	faces	faces_65.0	54	n_2	17
90	54.0	6.509751592704562	0.0	n	2	noise	no_learn	faces	faces_54.0	55	n_2	17
91	61.0	3.7616863103321516	0.0	n	2	noise	no_learn	faces	faces_61.0	56	n_2	17
92	58.0	3.5524478868319416	0.0	n	2	noise	no_learn	faces	faces_58.0	57	n_2	17
93	72.0	4.310240043560043	0.0	n	2	noise	no_learn	faces	faces_72.0	58	n_2	17
94	71.0	1.8430271148099564	1.0	n	2	noise	no_learn	faces	faces_71.0	59	n_2	17
95	69.0	2.6636496769206133	0.0	n	2	noise	no_learn	faces	faces_69.0	60	n_2	17
96	52.0	6.820635529104037	0.0	n	2	noise	no_learn	faces	faces_52.0	61	n_2	17
97	50.0	1.2863556314550806	0.0	n	2	noise	no_learn	faces	faces_50.0	62	n_2	17
98	53.0	2.078590583842015	0.0	n	2	noise	no_learn	faces	faces_53.0	63	n_2	17
99	57.0	2.5199416322720936	1.0	n	2	noise	no_learn	faces	faces_57.0	64	n_2	17
100	68.0	0.8967425263399491	1.0	n	2	noise	no_learn	faces	faces_68.0	65	n_2	17
101	67.0	1.415485521123628	0.0	n	2	noise	no_learn	faces	faces_67.0	66	n_2	17
102	55.0	2.551017869336647	0.0	n	2	noise	no_learn	faces	faces_55.0	67	n_2	17
103	66.0	2.6835888778732624	0.0	n	2	noise	no_learn	faces	faces_66.0	68	n_2	17
104	63.0	1.8230522545927668	0.0	n	2	noise	no_learn	faces	faces_63.0	69	n_2	17
105	62.0	4.47598997001478	1.0	n	2	noise	no_learn	faces	faces_62.0	70	n_2	17
106	60.0	1.6083154159132391	0.0	n	2	noise	no_learn	faces	faces_60.0	71	n_2	17
11	1.0	6.8529011678574525	1.0	y	13	no_noise	learn	bikes	bikes_1.0	0	y_13	18
12	2.0	5.141991149384921	1.0	y	13	no_noise	learn	bikes	bikes_2.0	1	y_13	18
13	3.0	3.3471968121257305	1.0	y	13	no_noise	learn	bikes	bikes_3.0	2	y_13	18
18	4.0	2.761455614621809	1.0	y	13	no_noise	learn	bikes	bikes_4.0	3	y_13	18
19	5.0	4.734882697537613	1.0	y	13	no_noise	learn	bikes	bikes_5.0	4	y_13	18
20	6.0	3.210641971496443	1.0	y	13	no_noise	learn	bikes	bikes_6.0	5	y_13	18
25	7.0	2.1211183333189183	1.0	y	13	no_noise	learn	bikes	bikes_7.0	6	y_13	18
26	8.0	2.7068810069977194	1.0	y	13	no_noise	learn	bikes	bikes_8.0	7	y_13	18
27	9.0	1.754046739450132	1.0	y	13	no_noise	learn	bikes	bikes_9.0	8	y_13	18
32	10.0	3.3584085911188595	1.0	y	13	no_noise	learn	bikes	bikes_10.0	9	y_13	18
33	11.0	3.9548392508304464	1.0	y	13	no_noise	learn	bikes	bikes_11.0	10	y_13	18
34	12.0	2.4209536961507183	1.0	y	13	no_noise	learn	bikes	bikes_12.0	11	y_13	18
39	13.0	5.008348559131264	1.0	y	13	no_noise	learn	bikes	bikes_13.0	12	y_13	18
40	14.0	3.7655964642917747	1.0	y	13	no_noise	learn	bikes	bikes_14.0	13	y_13	18
41	15.0	7.73026694075179	1.0	y	13	no_noise	learn	bikes	bikes_15.0	14	y_13	18
46	16.0	2.4863993004437357	1.0	y	13	no_noise	learn	bikes	bikes_16.0	15	y_13	18
47	17.0	1.9220767380202235	1.0	y	13	no_noise	learn	bikes	bikes_17.0	16	y_13	18
48	18.0	1.6389271475463831	1.0	y	13	no_noise	learn	bikes	bikes_18.0	17	y_13	18
51	19.0	8.40440934237904	0.0	y	13	no_noise	no_learn	bikes	bikes_19.0	18	y_13	18
52	39.0	5.872708279390282	0.0	y	13	no_noise	no_learn	bikes	bikes_39.0	19	y_13	18
53	23.0	2.3195646738795404	0.0	y	13	no_noise	no_learn	bikes	bikes_23.0	20	y_13	18
54	38.0	4.490496792553131	1.0	y	13	no_noise	no_learn	bikes	bikes_38.0	21	y_13	18
55	30.0	4.997229978633187	1.0	y	13	no_noise	no_learn	bikes	bikes_30.0	22	y_13	18
56	48.0	2.588042795127876	1.0	y	13	no_noise	no_learn	bikes	bikes_48.0	23	y_13	18
57	21.0	2.1340769762837226	1.0	y	13	no_noise	no_learn	bikes	bikes_21.0	24	y_13	18
58	34.0	6.994878945284654	1.0	y	13	no_noise	no_learn	bikes	bikes_34.0	25	y_13	18
59	33.0	3.3830652660953997	1.0	y	13	no_noise	no_learn	bikes	bikes_33.0	26	y_13	18
60	32.0	2.6055195390645167	1.0	y	13	no_noise	no_learn	bikes	bikes_32.0	27	y_13	18
61	47.0	3.777647840165628	0.0	y	13	no_noise	no_learn	bikes	bikes_47.0	28	y_13	18
62	36.0	5.46504752515466	0.0	y	13	no_noise	no_learn	bikes	bikes_36.0	29	y_13	18
63	35.0	3.4414618224518563	1.0	y	13	no_noise	no_learn	bikes	bikes_35.0	30	y_13	18
64	20.0	1.693544707520232	0.0	y	13	no_noise	no_learn	bikes	bikes_20.0	31	y_13	18
65	37.0	10.950378284587712	1.0	y	13	no_noise	no_learn	bikes	bikes_37.0	32	y_13	18
66	31.0	11.356148325000506	1.0	y	13	no_noise	no_learn	bikes	bikes_31.0	33	y_13	18
67	26.0	1.7212785536894444	1.0	y	13	no_noise	no_learn	bikes	bikes_26.0	34	y_13	18
68	22.0	2.2663645414577327	0.0	y	13	no_noise	no_learn	bikes	bikes_22.0	35	y_13	18
69	43.0	2.1919418960060284	1.0	y	13	no_noise	no_learn	bikes	bikes_43.0	36	y_13	18
70	44.0	7.90932758906456	1.0	y	13	no_noise	no_learn	bikes	bikes_44.0	37	y_13	18
71	42.0	3.629099974025849	1.0	y	13	no_noise	no_learn	bikes	bikes_42.0	38	y_13	18
72	24.0	7.800428388909495	1.0	y	13	no_noise	no_learn	bikes	bikes_24.0	39	y_13	18
73	45.0	0.9723954160926952	1.0	y	13	no_noise	no_learn	bikes	bikes_45.0	40	y_13	18
74	27.0	1.7055251714955375	1.0	y	13	no_noise	no_learn	bikes	bikes_27.0	41	y_13	18
75	40.0	1.0052081750482105	1.0	y	13	no_noise	no_learn	bikes	bikes_40.0	42	y_13	18
76	25.0	6.638874064925402	1.0	y	13	no_noise	no_learn	bikes	bikes_25.0	43	y_13	18
77	46.0	5.20530048207911	1.0	y	13	no_noise	no_learn	bikes	bikes_46.0	44	y_13	18
78	41.0	2.7906984659930463	1.0	y	13	no_noise	no_learn	bikes	bikes_41.0	45	y_13	18
79	29.0	1.5680306469066636	0.0	y	13	no_noise	no_learn	bikes	bikes_29.0	46	y_13	18
80	28.0	2.07124214549458	1.0	y	13	no_noise	no_learn	bikes	bikes_28.0	47	y_13	18
83	49.0	4.99926899962793	1.0	y	13	noise	no_learn	bikes	bikes_49.0	48	y_13	18
84	50.0	2.2281118268483624	0.0	y	13	noise	no_learn	bikes	bikes_50.0	49	y_13	18
85	52.0	1.7568118982871963	1.0	y	13	noise	no_learn	bikes	bikes_52.0	50	y_13	18
86	66.0	3.806270718937412	1.0	y	13	noise	no_learn	bikes	bikes_66.0	51	y_13	18
87	59.0	3.4042010640023364	1.0	y	13	noise	no_learn	bikes	bikes_59.0	52	y_13	18
88	69.0	1.7745192071961355	1.0	y	13	noise	no_learn	bikes	bikes_69.0	53	y_13	18
89	53.0	3.1145170433710514	1.0	y	13	noise	no_learn	bikes	bikes_53.0	54	y_13	18
90	71.0	3.341704179060798	1.0	y	13	noise	no_learn	bikes	bikes_71.0	55	y_13	18
91	72.0	2.39486703208604	0.0	y	13	noise	no_learn	bikes	bikes_72.0	56	y_13	18
92	68.0	7.308653561337451	0.0	y	13	noise	no_learn	bikes	bikes_68.0	57	y_13	18
93	51.0	3.4542279902634623	1.0	y	13	noise	no_learn	bikes	bikes_51.0	58	y_13	18
94	62.0	1.4602891341501163	1.0	y	13	noise	no_learn	bikes	bikes_62.0	59	y_13	18
95	55.0	1.8643969996574012	1.0	y	13	noise	no_learn	bikes	bikes_55.0	60	y_13	18
96	60.0	2.19580963356384	1.0	y	13	noise	no_learn	bikes	bikes_60.0	61	y_13	18
97	56.0	6.252097067448631	1.0	y	13	noise	no_learn	bikes	bikes_56.0	62	y_13	18
98	64.0	2.2365523688422404	1.0	y	13	noise	no_learn	bikes	bikes_64.0	63	y_13	18
99	70.0	1.7277449084240288	1.0	y	13	noise	no_learn	bikes	bikes_70.0	64	y_13	18
100	63.0	5.675090189804906	1.0	y	13	noise	no_learn	bikes	bikes_63.0	65	y_13	18
101	67.0	2.2918693227429685	1.0	y	13	noise	no_learn	bikes	bikes_67.0	66	y_13	18
102	65.0	1.5624180714321485	0.0	y	13	noise	no_learn	bikes	bikes_65.0	67	y_13	18
103	57.0	3.0490888631447888	0.0	y	13	noise	no_learn	bikes	bikes_57.0	68	y_13	18
104	61.0	1.947519927256508	1.0	y	13	noise	no_learn	bikes	bikes_61.0	69	y_13	18
105	58.0	1.7814134645896047	1.0	y	13	noise	no_learn	bikes	bikes_58.0	70	y_13	18
106	54.0	7.65436162880178	1.0	y	13	noise	no_learn	bikes	bikes_54.0	71	y_13	18
11	1.0	5.181421406721711	1.0	y	13	learn	learn	cars	cars_1.0	0	y_13	18
12	2.0	2.8106603680689655	1.0	y	13	learn	learn	cars	cars_2.0	1	y_13	18
13	3.0	5.236069762720946	1.0	y	13	learn	learn	cars	cars_3.0	2	y_13	18
18	4.0	5.237277291051214	1.0	y	13	learn	learn	cars	cars_4.0	3	y_13	18
19	5.0	3.4525423131299244	1.0	y	13	learn	learn	cars	cars_5.0	4	y_13	18
20	6.0	6.693711249180523	1.0	y	13	learn	learn	cars	cars_6.0	5	y_13	18
25	7.0	6.439177243682934	1.0	y	13	learn	learn	cars	cars_7.0	6	y_13	18
26	8.0	3.594176066545515	1.0	y	13	learn	learn	cars	cars_8.0	7	y_13	18
27	9.0	3.027775177674812	1.0	y	13	learn	learn	cars	cars_9.0	8	y_13	18
32	10.0	2.4996979153120265	1.0	y	13	learn	learn	cars	cars_10.0	9	y_13	18
33	11.0	3.5891745490307585	1.0	y	13	learn	learn	cars	cars_11.0	10	y_13	18
34	12.0	2.817148604190152	1.0	y	13	learn	learn	cars	cars_12.0	11	y_13	18
39	13.0	2.4431973405198733	1.0	y	13	learn	learn	cars	cars_13.0	12	y_13	18
40	14.0	3.687163041852728	1.0	y	13	learn	learn	cars	cars_14.0	13	y_13	18
41	15.0	4.336925527513813	0.0	y	13	learn	learn	cars	cars_15.0	14	y_13	18
46	16.0	4.328801049982758	1.0	y	13	learn	learn	cars	cars_16.0	15	y_13	18
47	17.0	6.033140169321996	1.0	y	13	learn	learn	cars	cars_17.0	16	y_13	18
48	18.0	3.3502804666895827	1.0	y	13	learn	learn	cars	cars_18.0	17	y_13	18
51	19.0	4.439086476452758	1.0	y	13	no_noise	no_learn	cars	cars_19.0	18	y_13	18
52	39.0	2.749936685804641	0.0	y	13	no_noise	no_learn	cars	cars_39.0	19	y_13	18
53	23.0	3.1893996031358256	1.0	y	13	no_noise	no_learn	cars	cars_23.0	20	y_13	18
54	38.0	2.9690860590853845	0.0	y	13	no_noise	no_learn	cars	cars_38.0	21	y_13	18
55	30.0	2.9168713994486097	1.0	y	13	no_noise	no_learn	cars	cars_30.0	22	y_13	18
56	48.0	2.8684231746565274	1.0	y	13	no_noise	no_learn	cars	cars_48.0	23	y_13	18
57	21.0	2.969428462252836	0.0	y	13	no_noise	no_learn	cars	cars_21.0	24	y_13	18
58	34.0	3.5689443973724337	0.0	y	13	no_noise	no_learn	cars	cars_34.0	25	y_13	18
59	33.0	3.3418569435516474	1.0	y	13	no_noise	no_learn	cars	cars_33.0	26	y_13	18
60	32.0	2.156946266204613	0.0	y	13	no_noise	no_learn	cars	cars_32.0	27	y_13	18
61	47.0	4.2345072696853086	0.0	y	13	no_noise	no_learn	cars	cars_47.0	28	y_13	18
62	36.0	3.1818416103724303	1.0	y	13	no_noise	no_learn	cars	cars_36.0	29	y_13	18
63	35.0	4.81093185933787	1.0	y	13	no_noise	no_learn	cars	cars_35.0	30	y_13	18
64	20.0	4.180036396038304	1.0	y	13	no_noise	no_learn	cars	cars_20.0	31	y_13	18
65	37.0	5.2970499434522935	0.0	y	13	no_noise	no_learn	cars	cars_37.0	32	y_13	18
66	31.0	2.219332933795158	1.0	y	13	no_noise	no_learn	cars	cars_31.0	33	y_13	18
67	26.0	3.809456081425196	1.0	y	13	no_noise	no_learn	cars	cars_26.0	34	y_13	18
68	22.0	6.561088979844499	1.0	y	13	no_noise	no_learn	cars	cars_22.0	35	y_13	18
69	43.0	1.7193149019121847	1.0	y	13	no_noise	no_learn	cars	cars_43.0	36	y_13	18
70	44.0	7.426949195879388	0.0	y	13	no_noise	no_learn	cars	cars_44.0	37	y_13	18
71	42.0	3.419385124952896	1.0	y	13	no_noise	no_learn	cars	cars_42.0	38	y_13	18
72	24.0	2.777293280671984	1.0	y	13	no_noise	no_learn	cars	cars_24.0	39	y_13	18
73	45.0	3.9138704078977753	1.0	y	13	no_noise	no_learn	cars	cars_45.0	40	y_13	18
74	27.0	4.246767329145769	1.0	y	13	no_noise	no_learn	cars	cars_27.0	41	y_13	18
75	40.0	4.7317686521591895	1.0	y	13	no_noise	no_learn	cars	cars_40.0	42	y_13	18
76	25.0	8.300463034437598	1.0	y	13	no_noise	no_learn	cars	cars_25.0	43	y_13	18
77	46.0	1.9248264988436856	1.0	y	13	no_noise	no_learn	cars	cars_46.0	44	y_13	18
78	41.0	5.2771289676729785	1.0	y	13	no_noise	no_learn	cars	cars_41.0	45	y_13	18
79	29.0	5.209771173381341	1.0	y	13	no_noise	no_learn	cars	cars_29.0	46	y_13	18
80	28.0	7.0585083945506994	0.0	y	13	no_noise	no_learn	cars	cars_28.0	47	y_13	18
83	49.0	5.267101619992901	1.0	y	13	noise	no_learn	cars	cars_49.0	48	y_13	18
84	50.0	2.3986464336785502	1.0	y	13	noise	no_learn	cars	cars_50.0	49	y_13	18
85	52.0	4.0068966886574335	1.0	y	13	noise	no_learn	cars	cars_52.0	50	y_13	18
86	66.0	3.0606904549749743	1.0	y	13	noise	no_learn	cars	cars_66.0	51	y_13	18
87	59.0	2.6347089026039607	1.0	y	13	noise	no_learn	cars	cars_59.0	52	y_13	18
88	69.0	2.9798873594882025	0.0	y	13	noise	no_learn	cars	cars_69.0	53	y_13	18
89	53.0	2.337390304357541	1.0	y	13	noise	no_learn	cars	cars_53.0	54	y_13	18
90	71.0	2.579913049856259	0.0	y	13	noise	no_learn	cars	cars_71.0	55	y_13	18
91	72.0	2.632626118837834	1.0	y	13	noise	no_learn	cars	cars_72.0	56	y_13	18
92	68.0	7.922700357517897	0.0	y	13	noise	no_learn	cars	cars_68.0	57	y_13	18
93	51.0	6.476889812229273	1.0	y	13	noise	no_learn	cars	cars_51.0	58	y_13	18
94	62.0	4.11529747946679	1.0	y	13	noise	no_learn	cars	cars_62.0	59	y_13	18
95	55.0	3.3162131749440964	1.0	y	13	noise	no_learn	cars	cars_55.0	60	y_13	18
96	60.0	3.594206457359178	1.0	y	13	noise	no_learn	cars	cars_60.0	61	y_13	18
97	56.0	3.8259623453768654	1.0	y	13	noise	no_learn	cars	cars_56.0	62	y_13	18
98	64.0	6.5223897228797805	1.0	y	13	noise	no_learn	cars	cars_64.0	63	y_13	18
99	70.0	3.428743874731482	1.0	y	13	noise	no_learn	cars	cars_70.0	64	y_13	18
100	63.0	3.378645631361905	1.0	y	13	noise	no_learn	cars	cars_63.0	65	y_13	18
101	67.0	3.8238098653446286	1.0	y	13	noise	no_learn	cars	cars_67.0	66	y_13	18
102	65.0	4.585577492320226	0.0	y	13	noise	no_learn	cars	cars_65.0	67	y_13	18
103	57.0	4.040851331786143	0.0	y	13	noise	no_learn	cars	cars_57.0	68	y_13	18
104	61.0	5.373817544090342	1.0	y	13	noise	no_learn	cars	cars_61.0	69	y_13	18
105	58.0	4.911749939522451	1.0	y	13	noise	no_learn	cars	cars_58.0	70	y_13	18
106	54.0	3.5675067092788595	1.0	y	13	noise	no_learn	cars	cars_54.0	71	y_13	18
11	1.0	2.67282668200005	1.0	y	13	learn	learn	faces	faces_1.0	0	y_13	18
12	2.0	2.66936293965864	1.0	y	13	learn	learn	faces	faces_2.0	1	y_13	18
13	3.0	2.670354490606769	1.0	y	13	learn	learn	faces	faces_3.0	2	y_13	18
18	4.0	4.3054256517107214	1.0	y	13	learn	learn	faces	faces_4.0	3	y_13	18
19	5.0	7.958848001762817	1.0	y	13	learn	learn	faces	faces_5.0	4	y_13	18
20	6.0	2.868436141403436	1.0	y	13	learn	learn	faces	faces_6.0	5	y_13	18
25	7.0	2.73125038748276	1.0	y	13	learn	learn	faces	faces_7.0	6	y_13	18
26	8.0	1.2274075703926428	1.0	y	13	learn	learn	faces	faces_8.0	7	y_13	18
27	9.0	3.353991792859233	1.0	y	13	learn	learn	faces	faces_9.0	8	y_13	18
32	10.0	2.8945868287837584	1.0	y	13	learn	learn	faces	faces_10.0	9	y_13	18
33	11.0	2.824209808452906	1.0	y	13	learn	learn	faces	faces_11.0	10	y_13	18
34	12.0	3.232933430746016	1.0	y	13	learn	learn	faces	faces_12.0	11	y_13	18
39	13.0	5.264546765587512	1.0	y	13	learn	learn	faces	faces_13.0	12	y_13	18
40	14.0	2.4769088571392786	1.0	y	13	learn	learn	faces	faces_14.0	13	y_13	18
41	15.0	3.035404487548476	1.0	y	13	learn	learn	faces	faces_15.0	14	y_13	18
46	16.0	3.394984543232568	1.0	y	13	learn	learn	faces	faces_16.0	15	y_13	18
47	17.0	2.9605328684747283	1.0	y	13	learn	learn	faces	faces_17.0	16	y_13	18
48	18.0	2.9445545942598983	1.0	y	13	learn	learn	faces	faces_18.0	17	y_13	18
51	19.0	8.10815077571533	1.0	y	13	no_noise	no_learn	faces	faces_19.0	18	y_13	18
52	39.0	3.1603974470099274	1.0	y	13	no_noise	no_learn	faces	faces_39.0	19	y_13	18
53	23.0	3.0273411968555592	1.0	y	13	no_noise	no_learn	faces	faces_23.0	20	y_13	18
54	38.0	2.8487291169521995	1.0	y	13	no_noise	no_learn	faces	faces_38.0	21	y_13	18
55	30.0	3.0541600769256547	1.0	y	13	no_noise	no_learn	faces	faces_30.0	22	y_13	18
56	48.0	3.1491034102145936	0.0	y	13	no_noise	no_learn	faces	faces_48.0	23	y_13	18
57	21.0	2.6065354026641216	1.0	y	13	no_noise	no_learn	faces	faces_21.0	24	y_13	18
58	34.0	2.6016663890968634	0.0	y	13	no_noise	no_learn	faces	faces_34.0	25	y_13	18
59	33.0	7.2781740064529	0.0	y	13	no_noise	no_learn	faces	faces_33.0	26	y_13	18
60	32.0	1.7506879467191538	1.0	y	13	no_noise	no_learn	faces	faces_32.0	27	y_13	18
61	47.0	3.542652696617552	1.0	y	13	no_noise	no_learn	faces	faces_47.0	28	y_13	18
62	36.0	2.1798504042590143	1.0	y	13	no_noise	no_learn	faces	faces_36.0	29	y_13	18
63	35.0	2.2532243640316665	1.0	y	13	no_noise	no_learn	faces	faces_35.0	30	y_13	18
64	20.0	3.2236913816923334	1.0	y	13	no_noise	no_learn	faces	faces_20.0	31	y_13	18
65	37.0	4.752968473379951	1.0	y	13	no_noise	no_learn	faces	faces_37.0	32	y_13	18
66	31.0	2.6333664390595004	1.0	y	13	no_noise	no_learn	faces	faces_31.0	33	y_13	18
67	26.0	3.0071025357683534	1.0	y	13	no_noise	no_learn	faces	faces_26.0	34	y_13	18
68	22.0	4.705230177996782	1.0	y	13	no_noise	no_learn	faces	faces_22.0	35	y_13	18
69	43.0	3.3142685680777504	1.0	y	13	no_noise	no_learn	faces	faces_43.0	36	y_13	18
70	44.0	2.1884834214060898	1.0	y	13	no_noise	no_learn	faces	faces_44.0	37	y_13	18
71	42.0	2.975239996255368	1.0	y	13	no_noise	no_learn	faces	faces_42.0	38	y_13	18
72	24.0	5.437234257658929	1.0	y	13	no_noise	no_learn	faces	faces_24.0	39	y_13	18
73	45.0	4.070644459491632	1.0	y	13	no_noise	no_learn	faces	faces_45.0	40	y_13	18
74	27.0	2.776533105117778	1.0	y	13	no_noise	no_learn	faces	faces_27.0	41	y_13	18
75	40.0	2.8729424912608015	1.0	y	13	no_noise	no_learn	faces	faces_40.0	42	y_13	18
76	25.0	2.888896858035878	1.0	y	13	no_noise	no_learn	faces	faces_25.0	43	y_13	18
77	46.0	3.5561871441996113	0.0	y	13	no_noise	no_learn	faces	faces_46.0	44	y_13	18
78	41.0	3.4340104001421423	1.0	y	13	no_noise	no_learn	faces	faces_41.0	45	y_13	18
79	29.0	2.5405184510736945	0.0	y	13	no_noise	no_learn	faces	faces_29.0	46	y_13	18
80	28.0	2.9903559817839778	1.0	y	13	no_noise	no_learn	faces	faces_28.0	47	y_13	18
83	49.0	5.6724397056386815	0.0	y	13	noise	no_learn	faces	faces_49.0	48	y_13	18
84	50.0	2.823664394649313	1.0	y	13	noise	no_learn	faces	faces_50.0	49	y_13	18
85	52.0	4.136920340814868	0.0	y	13	noise	no_learn	faces	faces_52.0	50	y_13	18
86	66.0	5.75131197142764	1.0	y	13	noise	no_learn	faces	faces_66.0	51	y_13	18
87	59.0	4.812141413724022	0.0	y	13	noise	no_learn	faces	faces_59.0	52	y_13	18
88	69.0	2.881528098738272	1.0	y	13	noise	no_learn	faces	faces_69.0	53	y_13	18
89	53.0	2.6853456711933177	1.0	y	13	noise	no_learn	faces	faces_53.0	54	y_13	18
90	71.0	3.1941693400449367	1.0	y	13	noise	no_learn	faces	faces_71.0	55	y_13	18
91	72.0	3.3154055897211947	0.0	y	13	noise	no_learn	faces	faces_72.0	56	y_13	18
92	68.0	2.7756683851657726	0.0	y	13	noise	no_learn	faces	faces_68.0	57	y_13	18
93	51.0	7.1720282140213385	0.0	y	13	noise	no_learn	faces	faces_51.0	58	y_13	18
94	62.0	1.5879658050671424	1.0	y	13	noise	no_learn	faces	faces_62.0	59	y_13	18
95	55.0	1.3455654332456106	1.0	y	13	noise	no_learn	faces	faces_55.0	60	y_13	18
96	60.0	2.437717674203668	1.0	y	13	noise	no_learn	faces	faces_60.0	61	y_13	18
97	56.0	4.4355874807679365	0.0	y	13	noise	no_learn	faces	faces_56.0	62	y_13	18
98	64.0	1.4335752036895428	1.0	y	13	noise	no_learn	faces	faces_64.0	63	y_13	18
99	70.0	3.8243629781536574	1.0	y	13	noise	no_learn	faces	faces_70.0	64	y_13	18
100	63.0	1.6410075000476354	1.0	y	13	noise	no_learn	faces	faces_63.0	65	y_13	18
101	67.0	2.5697422575349265	1.0	y	13	noise	no_learn	faces	faces_67.0	66	y_13	18
102	65.0	4.630167704613996	1.0	y	13	noise	no_learn	faces	faces_65.0	67	y_13	18
103	57.0	5.354944038355825	0.0	y	13	noise	no_learn	faces	faces_57.0	68	y_13	18
104	61.0	1.5868085228803466	0.0	y	13	noise	no_learn	faces	faces_61.0	69	y_13	18
105	58.0	4.210029697902429	1.0	y	13	noise	no_learn	faces	faces_58.0	70	y_13	18
106	54.0	2.460099900682508	1.0	y	13	noise	no_learn	faces	faces_54.0	71	y_13	18
11	1.0	6.738685196149162	1.0	low	3	no_noise	learn	bikes	bikes_1.0	0	low_3	19
12	2.0	14.327559889150507	0.0	low	3	no_noise	learn	bikes	bikes_2.0	1	low_3	19
13	3.0	4.761618914593782	1.0	low	3	no_noise	learn	bikes	bikes_3.0	2	low_3	19
18	4.0	8.534576033966005	1.0	low	3	no_noise	learn	bikes	bikes_4.0	3	low_3	19
19	5.0	8.227999583443308	1.0	low	3	no_noise	learn	bikes	bikes_5.0	4	low_3	19
20	6.0	15.49272788349117	1.0	low	3	no_noise	learn	bikes	bikes_6.0	5	low_3	19
25	7.0	4.760741227893958	1.0	low	3	no_noise	learn	bikes	bikes_7.0	6	low_3	19
26	8.0	8.338468165218728	1.0	low	3	no_noise	learn	bikes	bikes_8.0	7	low_3	19
27	9.0	6.280716299323102	0.0	low	3	no_noise	learn	bikes	bikes_9.0	8	low_3	19
32	10.0	6.93849304516516	1.0	low	3	no_noise	learn	bikes	bikes_10.0	9	low_3	19
33	11.0	8.454745444518268	1.0	low	3	no_noise	learn	bikes	bikes_11.0	10	low_3	19
34	12.0	6.93964911171679	1.0	low	3	no_noise	learn	bikes	bikes_12.0	11	low_3	19
39	13.0	12.262615935889697	1.0	low	3	no_noise	learn	bikes	bikes_13.0	12	low_3	19
40	14.0	7.794585248460862	1.0	low	3	no_noise	learn	bikes	bikes_14.0	13	low_3	19
